Date_UTC,SML,SMU,SMR
2001-11-19 10:07:00,-201,110,-14.8
2001-11-19 10:08:00,-208,104,-14.6
2001-11-19 10:09:00,-239,100,-14.6
2001-11-19 10:10:00,-290,104,-14.4
2001-11-19 10:11:00,-324,106,-14.4
2001-11-19 10:12:00,-341,101,-14.3
2001-11-19 10:13:00,-336,98,-14.2
2001-11-19 10:14:00,-316,93,-14.0
2001-11-19 10:15:00,-344,95,-13.8
2001-11-19 10:16:00,-407,93,-13.6
2001-11-19 10:17:00,-456,88,-13.4
2001-11-19 10:18:00,-484,89,-13.6
2001-11-19 10:19:00,-491,90,-14.0
2001-11-19 10:20:00,-455,87,-14.2
2001-11-19 10:21:00,-442,88,-14.1
2001-11-19 10:22:00,-471,85,-14.1
2001-11-19 10:23:00,-494,83,-14.1
2001-11-19 10:24:00,-506,85,-14.3
2001-11-19 10:25:00,-540,84,-14.1
2001-11-19 10:26:00,-544,87,-13.9
2001-11-19 10:27:00,-527,92,-13.6
2001-11-19 10:28:00,-507,99,-13.5
2001-11-19 10:29:00,-540,106,-13.4
2001-11-19 10:30:00,-542,112,-13.5
2001-11-19 10:31:00,-540,106,-13.3
2001-11-19 10:32:00,-550,103,-13.1
2001-11-19 10:33:00,-556,97,-12.9
2001-11-19 10:34:00,-543,88,-12.9
2001-11-19 10:35:00,-532,89,-13.1
2001-11-19 10:36:00,-485,103,-13.1
2001-11-19 10:37:00,-463,118,-12.8
2001-11-19 10:38:00,-463,122,-12.5
2001-11-19 10:39:00,-451,115,-12.5
2001-11-19 10:40:00,-444,112,-12.7
2001-11-19 10:41:00,-450,110,-12.3
2001-11-19 10:42:00,-466,101,-12.3
2001-11-19 10:43:00,-470,94,-12.3
2001-11-19 10:44:00,-444,84,-12.4
2001-11-19 10:45:00,-400,83,-12.3
2001-11-19 10:46:00,-363,84,-12.2
2001-11-19 10:47:00,-349,82,-12.2
2001-11-19 10:48:00,-343,85,-12.2
2001-11-19 10:49:00,-324,88,-12.3
2001-11-19 10:50:00,-302,92,-12.4
2001-11-19 10:51:00,-285,97,-12.7
2001-11-19 10:52:00,-277,102,-12.8
2001-11-19 10:53:00,-270,104,-13.1
2001-11-19 10:54:00,-255,102,-13.2
2001-11-19 10:55:00,-244,92,-13.3
2001-11-19 10:56:00,-233,86,-13.2
2001-11-19 10:57:00,-218,74,-13.3
2001-11-19 10:58:00,-208,65,-13.4
2001-11-19 10:59:00,-220,65,-13.1
2001-11-19 11:00:00,-226,64,-12.7
2001-11-19 11:01:00,-225,66,-12.0
2001-11-19 11:02:00,-229,70,-11.3
2001-11-19 11:03:00,-224,74,-10.8
2001-11-19 11:04:00,-218,79,-10.4
2001-11-19 11:05:00,-208,90,-10.2
2001-11-19 11:06:00,-207,92,-10.1
2001-11-19 11:07:00,-201,84,-9.8
2001-11-19 11:08:00,-194,77,-9.5
2001-11-19 11:09:00,-193,81,-9.2
2001-11-19 11:10:00,-192,86,-9.0
2001-11-19 11:11:00,-188,90,-8.9
2001-11-19 11:12:00,-216,92,-9.0
2001-11-19 11:13:00,-220,93,-9.0
2001-11-19 11:14:00,-210,98,-9.0
2001-11-19 11:15:00,-218,97,-9.0
2001-11-19 11:16:00,-238,100,-9.1
2001-11-19 11:17:00,-220,94,-9.1
2001-11-19 11:18:00,-206,97,-9.3
2001-11-19 11:19:00,-182,96,-9.3
2001-11-19 11:20:00,-180,98,-9.4
2001-11-19 11:21:00,-180,109,-9.5
2001-11-19 11:22:00,-178,122,-9.5
2001-11-19 11:23:00,-181,117,-9.6
2001-11-19 11:24:00,-169,114,-9.7
2001-11-19 11:25:00,-172,103,-9.9
2001-11-19 11:26:00,-182,93,-10.2
2001-11-19 11:27:00,-183,90,-10.5
2001-11-19 11:28:00,-185,83,-11.0
2001-11-19 11:29:00,-188,76,-11.5
2001-11-19 11:30:00,-190,80,-12.0
2001-11-19 11:31:00,-189,87,-12.3
2001-11-19 11:32:00,-191,83,-12.8
2001-11-19 11:33:00,-195,68,-13.1
2001-11-19 11:34:00,-195,75,-13.3
2001-11-19 11:35:00,-205,77,-13.4
2001-11-19 11:36:00,-214,85,-12.9
2001-11-19 11:37:00,-225,92,-12.6
2001-11-19 11:38:00,-222,85,-12.6
2001-11-19 11:39:00,-219,80,-12.8
2001-11-19 11:40:00,-219,73,-12.7
2001-11-19 11:41:00,-216,66,-12.4
2001-11-19 11:42:00,-209,66,-12.3
2001-11-19 11:43:00,-203,70,-12.1
2001-11-19 11:44:00,-224,72,-11.9
2001-11-19 11:45:00,-236,73,-12.0
2001-11-19 11:46:00,-243,76,-12.3
2001-11-19 11:47:00,-251,86,-12.5
2001-11-19 11:48:00,-266,94,-12.4
2001-11-19 11:49:00,-249,95,-12.4
2001-11-19 11:50:00,-232,101,-12.5
2001-11-19 11:51:00,-224,109,-12.3
2001-11-19 11:52:00,-235,113,-12.3
2001-11-19 11:53:00,-234,113,-12.4
2001-11-19 11:54:00,-235,111,-12.7
2001-11-19 11:55:00,-244,113,-12.7
2001-11-19 11:56:00,-256,116,-12.9
2001-11-19 11:57:00,-252,120,-12.9
2001-11-19 11:58:00,-234,123,-13.1
2001-11-19 11:59:00,-219,127,-13.4
2001-11-19 12:00:00,-204,127,-13.6
2001-11-19 12:01:00,-195,130,-13.7
2001-11-19 12:02:00,-207,130,-13.3
2001-11-19 12:03:00,-213,129,-13.1
2001-11-19 12:04:00,-231,131,-13.1
2001-11-19 12:05:00,-236,130,-13.0
2001-11-19 12:06:00,-227,131,-12.8
2001-11-19 12:07:00,-208,132,-12.7
2001-11-19 12:08:00,-188,123,-12.6
2001-11-19 12:09:00,-178,115,-12.4
2001-11-19 12:10:00,-191,114,-12.6
2001-11-19 12:11:00,-206,118,-13.0
2001-11-19 12:12:00,-204,133,-13.1
2001-11-19 12:13:00,-198,137,-13.4
2001-11-19 12:14:00,-186,114,-14.0
2001-11-19 12:15:00,-208,106,-14.3
2001-11-19 12:16:00,-241,100,-14.5
2001-11-19 12:17:00,-272,101,-14.4
2001-11-19 12:18:00,-340,103,-14.7
2001-11-19 12:19:00,-354,104,-14.9
2001-11-19 12:20:00,-342,113,-15.4
2001-11-19 12:21:00,-376,114,-15.3
2001-11-19 12:22:00,-386,94,-15.8
2001-11-19 12:23:00,-424,111,-15.8
2001-11-19 12:24:00,-446,123,-15.7
2001-11-19 12:25:00,-405,118,-16.1
2001-11-19 12:26:00,-384,113,-16.2
2001-11-19 12:27:00,-385,109,-15.6
2001-11-19 12:28:00,-417,105,-15.4
2001-11-19 12:29:00,-413,105,-15.8
2001-11-19 12:30:00,-423,107,-15.8
2001-11-19 12:31:00,-425,110,-15.6
2001-11-19 12:32:00,-458,105,-15.4
2001-11-19 12:33:00,-467,106,-15.8
2001-11-19 12:34:00,-416,121,-15.6
2001-11-19 12:35:00,-418,126,-15.9
2001-11-19 12:36:00,-487,135,-16.4
2001-11-19 12:37:00,-467,131,-16.8
2001-11-19 12:38:00,-503,118,-16.8
2001-11-19 12:39:00,-495,119,-17.1
2001-11-19 12:40:00,-512,127,-17.2
2001-11-19 12:41:00,-528,130,-17.4
2001-11-19 12:42:00,-527,135,-17.3
2001-11-19 12:43:00,-563,147,-16.9
2001-11-19 12:44:00,-567,164,-16.9
2001-11-19 12:45:00,-556,179,-17.1
2001-11-19 12:46:00,-537,190,-17.4
2001-11-19 12:47:00,-548,192,-17.3
2001-11-19 12:48:00,-579,199,-17.3
2001-11-19 12:49:00,-614,208,-17.6
2001-11-19 12:50:00,-638,218,-17.6
2001-11-19 12:51:00,-624,220,-17.9
2001-11-19 12:52:00,-620,220,-17.5
2001-11-19 12:53:00,-591,223,-17.0
2001-11-19 12:54:00,-583,229,-16.7
2001-11-19 12:55:00,-576,236,-16.7
2001-11-19 12:56:00,-577,241,-16.4
2001-11-19 12:57:00,-575,245,-16.6
2001-11-19 12:58:00,-559,238,-16.4
2001-11-19 12:59:00,-548,229,-16.4
2001-11-19 13:00:00,-520,233,-16.4
2001-11-19 13:01:00,-479,238,-16.5
2001-11-19 13:02:00,-441,234,-16.6
2001-11-19 13:03:00,-419,218,-16.5
2001-11-19 13:04:00,-418,202,-16.3
2001-11-19 13:05:00,-423,195,-16.4
2001-11-19 13:06:00,-441,203,-16.3
2001-11-19 13:07:00,-432,213,-16.3
2001-11-19 13:08:00,-432,215,-16.5
2001-11-19 13:09:00,-419,208,-16.7
2001-11-19 13:10:00,-401,209,-16.8
2001-11-19 13:11:00,-390,211,-16.7
2001-11-19 13:12:00,-391,219,-16.4
2001-11-19 13:13:00,-387,228,-17.5
2001-11-19 13:14:00,-369,239,-17.2
2001-11-19 13:15:00,-373,238,-17.1
2001-11-19 13:16:00,-385,226,-16.8
2001-11-19 13:17:00,-383,219,-16.8
2001-11-19 13:18:00,-362,220,-17.0
2001-11-19 13:19:00,-352,215,-16.9
2001-11-19 13:20:00,-343,210,-16.6
2001-11-19 13:21:00,-341,204,-16.4
2001-11-19 13:22:00,-339,195,-16.6
2001-11-19 13:23:00,-326,186,-16.6
2001-11-19 13:24:00,-317,179,-16.7
2001-11-19 13:25:00,-303,170,-16.3
2001-11-19 13:26:00,-284,165,-16.1
2001-11-19 13:27:00,-303,158,-15.7
2001-11-19 13:28:00,-282,155,-16.0
2001-11-19 13:29:00,-263,154,-16.2
2001-11-19 13:30:00,-255,155,-16.6
2001-11-19 13:31:00,-246,154,-17.2
2001-11-19 13:32:00,-240,152,-17.6
2001-11-19 13:33:00,-242,145,-17.8
2001-11-19 13:34:00,-233,138,-18.1
2001-11-19 13:35:00,-209,148,-18.3
2001-11-19 13:36:00,-203,152,-18.5
2001-11-19 13:37:00,-201,155,-18.6
2001-11-19 13:38:00,-195,160,-18.8
2001-11-19 13:39:00,-192,162,-18.8
2001-11-19 13:40:00,-193,160,-18.8
2001-11-19 13:41:00,-187,150,-18.7
2001-11-19 13:42:00,-175,141,-18.3
2001-11-19 13:43:00,-162,137,-18.4
2001-11-19 13:44:00,-155,138,-18.4
2001-11-19 13:45:00,-150,144,-18.5
2001-11-19 13:46:00,-143,144,-18.3
2001-11-19 13:47:00,-139,132,-17.9
2001-11-19 13:48:00,-128,122,-17.6
2001-11-19 13:49:00,-122,120,-17.3
2001-11-19 13:50:00,-118,119,-16.9
2001-11-19 13:51:00,-118,117,-16.4
2001-11-19 13:52:00,-116,117,-15.6
2001-11-19 13:53:00,-107,112,-14.8
2001-11-19 13:54:00,-111,107,-14.1
2001-11-19 13:55:00,-121,107,-13.0
2001-11-19 13:56:00,-132,110,-12.0
2001-11-19 13:57:00,-150,111,-11.4
2001-11-19 13:58:00,-155,109,-10.7
2001-11-19 13:59:00,-148,109,-10.0
2001-11-19 14:00:00,-151,114,-9.1
2001-11-19 14:01:00,-175,120,-8.3
2001-11-19 14:02:00,-166,129,-8.0
2001-11-19 14:03:00,-182,139,-7.9
2001-11-19 14:04:00,-185,144,-7.4
2001-11-19 14:05:00,-165,156,-7.1
2001-11-19 14:06:00,-178,165,-7.1
2001-11-19 14:07:00,-194,169,-7.1
2001-11-19 14:08:00,-190,173,-7.1
2001-11-19 14:09:00,-190,180,-7.3
2001-11-19 14:10:00,-186,186,-7.4
2001-11-19 14:11:00,-187,188,-7.0
2001-11-19 14:12:00,-186,184,-7.0
2001-11-19 14:13:00,-203,181,-7.4
2001-11-19 14:14:00,-221,193,-7.6
2001-11-19 14:15:00,-236,198,-7.9
2001-11-19 14:16:00,-248,191,-7.3
2001-11-19 14:17:00,-273,192,-7.4
2001-11-19 14:18:00,-270,200,-7.5
2001-11-19 14:19:00,-257,203,-7.6
2001-11-19 14:20:00,-271,218,-7.6
2001-11-19 14:21:00,-273,228,-7.9
2001-11-19 14:22:00,-272,233,-8.4
2001-11-19 14:23:00,-267,244,-8.7
2001-11-19 14:24:00,-270,249,-9.1
2001-11-19 14:25:00,-255,247,-9.9
2001-11-19 14:26:00,-258,257,-10.2
2001-11-19 14:27:00,-256,255,-9.9
2001-11-19 14:28:00,-269,251,-10.0
2001-11-19 14:29:00,-268,263,-10.3
2001-11-19 14:30:00,-267,262,-10.5
2001-11-19 14:31:00,-286,265,-11.1
2001-11-19 14:32:00,-297,284,-11.4
2001-11-19 14:33:00,-302,283,-12.1
2001-11-19 14:34:00,-311,303,-11.8
2001-11-19 14:35:00,-313,307,-12.1
2001-11-19 14:36:00,-326,303,-12.7
2001-11-19 14:37:00,-335,299,-13.2
2001-11-19 14:38:00,-337,296,-13.6
2001-11-19 14:39:00,-334,294,-13.9
2001-11-19 14:40:00,-354,306,-14.4
2001-11-19 14:41:00,-362,303,-14.7
2001-11-19 14:42:00,-353,299,-15.2
2001-11-19 14:43:00,-354,299,-16.0
2001-11-19 14:44:00,-354,306,-16.7
2001-11-19 14:45:00,-353,309,-17.1
2001-11-19 14:46:00,-357,301,-17.6
2001-11-19 14:47:00,-355,293,-17.8
2001-11-19 14:48:00,-359,288,-17.9
2001-11-19 14:49:00,-365,291,-17.7
2001-11-19 14:50:00,-386,277,-17.8
2001-11-19 14:51:00,-416,274,-17.6
2001-11-19 14:52:00,-449,272,-17.8
2001-11-19 14:53:00,-465,273,-17.9
2001-11-19 14:54:00,-476,268,-18.6
2001-11-19 14:55:00,-461,270,-19.2
2001-11-19 14:56:00,-433,265,-19.9
2001-11-19 14:57:00,-411,264,-20.4
2001-11-19 14:58:00,-381,258,-20.7
2001-11-19 14:59:00,-368,242,-21.1
2001-11-19 15:00:00,-370,230,-21.8
2001-11-19 15:01:00,-358,221,-22.2
2001-11-19 15:02:00,-346,217,-22.7
2001-11-19 15:03:00,-365,216,-22.9
2001-11-19 15:04:00,-382,214,-23.3
2001-11-19 15:05:00,-386,215,-23.6
2001-11-19 15:06:00,-397,213,-24.1
2001-11-19 15:07:00,-392,215,-24.2
2001-11-19 15:08:00,-387,213,-24.1
2001-11-19 15:09:00,-392,211,-24.4
2001-11-19 15:10:00,-363,215,-24.4
2001-11-19 15:11:00,-370,212,-24.7
2001-11-19 15:12:00,-429,209,-25.0
2001-11-19 15:13:00,-464,217,-25.1
2001-11-19 15:14:00,-432,218,-25.0
2001-11-19 15:15:00,-401,206,-25.1
2001-11-19 15:16:00,-396,201,-25.7
2001-11-19 15:17:00,-380,203,-25.8
2001-11-19 15:18:00,-375,198,-25.9
2001-11-19 15:19:00,-365,196,-26.0
2001-11-19 15:20:00,-331,199,-26.1
2001-11-19 15:21:00,-328,213,-26.3
2001-11-19 15:22:00,-317,211,-26.4
2001-11-19 15:23:00,-303,214,-26.3
2001-11-19 15:24:00,-290,210,-26.3
2001-11-19 15:25:00,-273,215,-26.2
2001-11-19 15:26:00,-283,218,-26.4
2001-11-19 15:27:00,-284,224,-26.4
2001-11-19 15:28:00,-264,214,-26.4
2001-11-19 15:29:00,-266,217,-26.6
2001-11-19 15:30:00,-260,207,-26.9
2001-11-19 15:31:00,-248,200,-26.2
2001-11-19 15:32:00,-242,200,-25.8
2001-11-19 15:33:00,-226,201,-25.7
2001-11-19 15:34:00,-210,202,-25.5
2001-11-19 15:35:00,-226,207,-24.9
2001-11-19 15:36:00,-238,205,-24.6
2001-11-19 15:37:00,-257,208,-24.3
2001-11-19 15:38:00,-269,207,-24.0
2001-11-19 15:39:00,-270,201,-23.6
2001-11-19 15:40:00,-300,197,-23.3
2001-11-19 15:41:00,-327,196,-23.4
2001-11-19 15:42:00,-340,198,-23.5
2001-11-19 15:43:00,-332,196,-23.4
2001-11-19 15:44:00,-351,198,-23.2
2001-11-19 15:45:00,-360,205,-22.9
2001-11-19 15:46:00,-333,203,-22.9
2001-11-19 15:47:00,-321,198,-22.9
2001-11-19 15:48:00,-305,200,-23.2
2001-11-19 15:49:00,-329,205,-23.2
2001-11-19 15:50:00,-369,211,-23.1
2001-11-19 15:51:00,-411,215,-22.9
2001-11-19 15:52:00,-447,212,-22.9
2001-11-19 15:53:00,-473,204,-23.1
2001-11-19 15:54:00,-469,197,-23.2
2001-11-19 15:55:00,-452,184,-23.5
2001-11-19 15:56:00,-441,177,-23.7
2001-11-19 15:57:00,-411,178,-23.8
2001-11-19 15:58:00,-415,183,-24.0
2001-11-19 15:59:00,-420,187,-24.5
2001-11-19 16:00:00,-451,179,-24.9
2001-11-19 16:01:00,-454,170,-25.4
2001-11-19 16:02:00,-459,172,-25.6
2001-11-19 16:03:00,-445,176,-25.4
2001-11-19 16:04:00,-450,176,-25.3
2001-11-19 16:05:00,-430,182,-25.2
2001-11-19 16:06:00,-395,192,-24.8
2001-11-19 16:07:00,-377,188,-24.9
2001-11-19 16:08:00,-389,176,-25.1
2001-11-19 16:09:00,-391,163,-25.0
2001-11-19 16:10:00,-364,159,-25.1
2001-11-19 16:11:00,-329,173,-25.0
2001-11-19 16:12:00,-313,179,-24.7
2001-11-19 16:13:00,-311,175,-24.6
2001-11-19 16:14:00,-287,170,-24.4
2001-11-19 16:15:00,-263,172,-24.3
2001-11-19 16:16:00,-253,173,-24.0
2001-11-19 16:17:00,-250,178,-24.2
2001-11-19 16:18:00,-247,181,-24.0
2001-11-19 16:19:00,-250,181,-23.8
2001-11-19 16:20:00,-243,188,-23.0
2001-11-19 16:21:00,-261,191,-22.6
2001-11-19 16:22:00,-290,191,-22.4
2001-11-19 16:23:00,-295,188,-22.4
2001-11-19 16:24:00,-282,189,-22.9
2001-11-19 16:25:00,-268,197,-22.9
2001-11-19 16:26:00,-274,199,-23.3
2001-11-19 16:27:00,-270,199,-23.6
2001-11-19 16:28:00,-264,199,-24.1
2001-11-19 16:29:00,-273,201,-24.5
2001-11-19 16:30:00,-258,208,-25.0
2001-11-19 16:31:00,-237,206,-25.5
2001-11-19 16:32:00,-245,204,-25.4
2001-11-19 16:33:00,-256,198,-25.8
2001-11-19 16:34:00,-255,194,-25.9
2001-11-19 16:35:00,-233,194,-26.2
2001-11-19 16:36:00,-244,194,-26.1
2001-11-19 16:37:00,-254,196,-26.1
2001-11-19 16:38:00,-242,191,-26.3
2001-11-19 16:39:00,-262,187,-26.3
2001-11-19 16:40:00,-295,184,-26.1
2001-11-19 16:41:00,-291,182,-25.6
2001-11-19 16:42:00,-284,177,-24.8
2001-11-19 16:43:00,-268,170,-24.8
2001-11-19 16:44:00,-257,174,-25.0
2001-11-19 16:45:00,-267,177,-24.7
2001-11-19 16:46:00,-288,176,-24.7
2001-11-19 16:47:00,-317,172,-24.3
2001-11-19 16:48:00,-330,172,-24.1
2001-11-19 16:49:00,-323,173,-23.8
2001-11-19 16:50:00,-323,178,-23.4
2001-11-19 16:51:00,-310,193,-23.6
2001-11-19 16:52:00,-300,201,-23.4
2001-11-19 16:53:00,-297,198,-23.2
2001-11-19 16:54:00,-292,193,-23.1
2001-11-19 16:55:00,-314,195,-23.1
2001-11-19 16:56:00,-312,188,-23.2
2001-11-19 16:57:00,-309,184,-23.2
2001-11-19 16:58:00,-326,191,-23.1
2001-11-19 16:59:00,-338,209,-23.3
2001-11-19 17:00:00,-365,224,-23.2
2001-11-19 17:01:00,-383,230,-23.2
2001-11-19 17:02:00,-381,226,-23.4
2001-11-19 17:03:00,-387,231,-23.5
2001-11-19 17:04:00,-396,241,-23.4
2001-11-19 17:05:00,-393,243,-23.4
2001-11-19 17:06:00,-387,259,-22.8
2001-11-19 17:07:00,-368,264,-22.6
2001-11-19 17:08:00,-359,268,-22.3
2001-11-19 17:09:00,-362,273,-22.2
2001-11-19 17:10:00,-352,277,-21.9
2001-11-19 17:11:00,-359,285,-21.9
2001-11-19 17:12:00,-389,291,-21.6
2001-11-19 17:13:00,-397,281,-21.4
2001-11-19 17:14:00,-385,268,-21.0
2001-11-19 17:15:00,-429,263,-21.1
2001-11-19 17:16:00,-480,261,-21.3
2001-11-19 17:17:00,-537,254,-21.3
2001-11-19 17:18:00,-571,256,-21.4
2001-11-19 17:19:00,-629,271,-21.8
2001-11-19 17:20:00,-682,294,-22.4
2001-11-19 17:21:00,-718,314,-23.0
2001-11-19 17:22:00,-737,323,-22.7
2001-11-19 17:23:00,-748,354,-23.0
2001-11-19 17:24:00,-755,347,-22.6
2001-11-19 17:25:00,-736,327,-22.5
2001-11-19 17:26:00,-721,334,-22.6
2001-11-19 17:27:00,-692,310,-22.9
2001-11-19 17:28:00,-689,276,-23.4
2001-11-19 17:29:00,-684,241,-24.0
2001-11-19 17:30:00,-675,231,-24.7
2001-11-19 17:31:00,-680,244,-25.3
2001-11-19 17:32:00,-684,249,-26.0
2001-11-19 17:33:00,-681,245,-26.5
2001-11-19 17:34:00,-628,244,-27.3
2001-11-19 17:35:00,-579,239,-28.0
2001-11-19 17:36:00,-534,238,-28.7
2001-11-19 17:37:00,-501,232,-29.4
2001-11-19 17:38:00,-484,227,-30.0
2001-11-19 17:39:00,-501,246,-30.6
2001-11-19 17:40:00,-536,258,-31.0
2001-11-19 17:41:00,-570,261,-31.5
2001-11-19 17:42:00,-573,263,-32.1
2001-11-19 17:43:00,-558,264,-32.4
2001-11-19 17:44:00,-528,252,-32.9
2001-11-19 17:45:00,-496,242,-33.1
2001-11-19 17:46:00,-455,249,-33.5
2001-11-19 17:47:00,-432,244,-33.9
2001-11-19 17:48:00,-446,239,-34.3
2001-11-19 17:49:00,-465,243,-34.8
2001-11-19 17:50:00,-488,244,-35.1
2001-11-19 17:51:00,-546,243,-34.8
2001-11-19 17:52:00,-584,232,-34.5
2001-11-19 17:53:00,-605,229,-34.5
2001-11-19 17:54:00,-631,230,-34.4
2001-11-19 17:55:00,-665,222,-34.1
2001-11-19 17:56:00,-678,214,-33.7
2001-11-19 17:57:00,-614,214,-33.7
2001-11-19 17:58:00,-514,217,-33.8
2001-11-19 17:59:00,-456,229,-33.9
2001-11-19 18:00:00,-453,234,-34.0
2001-11-19 18:01:00,-461,235,-34.4
2001-11-19 18:02:00,-471,236,-34.6
2001-11-19 18:03:00,-416,233,-34.7
2001-11-19 18:04:00,-353,221,-34.8
2001-11-19 18:05:00,-300,209,-34.6
2001-11-19 18:06:00,-278,202,-34.4
2001-11-19 18:07:00,-252,192,-33.6
2001-11-19 18:08:00,-259,202,-33.3
2001-11-19 18:09:00,-279,211,-32.9
2001-11-19 18:10:00,-292,219,-32.5
2001-11-19 18:11:00,-289,214,-31.9
2001-11-19 18:12:00,-271,216,-31.8
2001-11-19 18:13:00,-245,226,-31.6
2001-11-19 18:14:00,-229,224,-30.9
2001-11-19 18:15:00,-254,228,-25.6
2001-11-19 18:16:00,-315,218,-10.1
2001-11-19 18:17:00,-316,240,-4.4
2001-11-19 18:18:00,-293,249,-0.7
2001-11-19 18:19:00,-342,227,-2.1
2001-11-19 18:20:00,-350,205,-4.8
2001-11-19 18:21:00,-327,213,-6.4
2001-11-19 18:22:00,-331,222,-7.3
2001-11-19 18:23:00,-328,225,-8.1
2001-11-19 18:24:00,-260,245,-8.0
2001-11-19 18:25:00,-251,264,-7.8
2001-11-19 18:26:00,-256,264,-8.0
2001-11-19 18:27:00,-257,247,-8.4
2001-11-19 18:28:00,-278,244,-9.1
2001-11-19 18:29:00,-274,234,-8.7
2001-11-19 18:30:00,-286,252,-9.2
2001-11-19 18:31:00,-263,279,-8.7
2001-11-19 18:32:00,-269,293,-8.4
2001-11-19 18:33:00,-258,334,-9.7
2001-11-19 18:34:00,-249,319,-9.0
2001-11-19 18:35:00,-234,276,-6.7
2001-11-19 18:36:00,-210,274,-6.9
2001-11-19 18:37:00,-195,258,-6.9
2001-11-19 18:38:00,-199,258,-7.9
2001-11-19 18:39:00,-198,270,-8.8
2001-11-19 18:40:00,-220,284,-10.0
2001-11-19 18:41:00,-188,296,-11.7
2001-11-19 18:42:00,-182,312,-13.1
2001-11-19 18:43:00,-187,317,-13.5
2001-11-19 18:44:00,-177,304,-12.9
2001-11-19 18:45:00,-173,281,-12.7
2001-11-19 18:46:00,-183,266,-12.3
2001-11-19 18:47:00,-181,264,-13.2
2001-11-19 18:48:00,-159,256,-13.8
2001-11-19 18:49:00,-198,248,-13.4
2001-11-19 18:50:00,-158,231,-11.8
2001-11-19 18:51:00,-200,214,-10.3
2001-11-19 18:52:00,-242,207,-9.5
2001-11-19 18:53:00,-257,211,-9.3
2001-11-19 18:54:00,-255,226,-9.9
2001-11-19 18:55:00,-263,234,-10.4
2001-11-19 18:56:00,-257,240,-11.2
2001-11-19 18:57:00,-230,243,-12.3
2001-11-19 18:58:00,-220,233,-13.0
2001-11-19 18:59:00,-217,229,-13.8
2001-11-19 19:00:00,-250,240,-14.5
2001-11-19 19:01:00,-251,258,-14.7
2001-11-19 19:02:00,-235,272,-15.3
2001-11-19 19:03:00,-213,275,-15.9
2001-11-19 19:04:00,-190,271,-15.6
2001-11-19 19:05:00,-187,252,-14.3
2001-11-19 19:06:00,-200,239,-12.6
2001-11-19 19:07:00,-238,232,-11.4
2001-11-19 19:08:00,-282,214,-9.4
2001-11-19 19:09:00,-345,210,-8.4
2001-11-19 19:10:00,-401,221,-7.8
2001-11-19 19:11:00,-393,230,-7.2
2001-11-19 19:12:00,-391,222,-6.9
2001-11-19 19:13:00,-399,229,-7.6
2001-11-19 19:14:00,-375,232,-8.4
2001-11-19 19:15:00,-363,242,-9.0
2001-11-19 19:16:00,-359,244,-9.1
2001-11-19 19:17:00,-339,242,-9.4
2001-11-19 19:18:00,-317,242,-10.3
2001-11-19 19:19:00,-301,242,-11.3
2001-11-19 19:20:00,-291,250,-12.9
2001-11-19 19:21:00,-273,251,-14.4
2001-11-19 19:22:00,-284,252,-15.0
2001-11-19 19:23:00,-262,256,-17.2
2001-11-19 19:24:00,-240,248,-18.2
2001-11-19 19:25:00,-223,245,-18.3
2001-11-19 19:26:00,-226,239,-16.9
2001-11-19 19:27:00,-231,220,-16.0
2001-11-19 19:28:00,-245,214,-15.1
2001-11-19 19:29:00,-257,223,-15.0
2001-11-19 19:30:00,-263,238,-14.8
2001-11-19 19:31:00,-293,245,-14.4
2001-11-19 19:32:00,-339,234,-15.0
2001-11-19 19:33:00,-347,239,-15.7
2001-11-19 19:34:00,-344,246,-15.5
2001-11-19 19:35:00,-384,227,-15.4
2001-11-19 19:36:00,-417,223,-15.2
2001-11-19 19:37:00,-411,227,-14.9
2001-11-19 19:38:00,-413,219,-15.0
2001-11-19 19:39:00,-411,224,-15.3
2001-11-19 19:40:00,-402,225,-15.5
2001-11-19 19:41:00,-418,222,-15.7
2001-11-19 19:42:00,-447,220,-15.1
2001-11-19 19:43:00,-444,219,-15.5
2001-11-19 19:44:00,-470,211,-16.0
2001-11-19 19:45:00,-468,213,-14.4
2001-11-19 19:46:00,-444,215,-14.1
2001-11-19 19:47:00,-421,222,-16.0
2001-11-19 19:48:00,-396,211,-17.0
2001-11-19 19:49:00,-418,213,-17.4
2001-11-19 19:50:00,-445,228,-17.4
2001-11-19 19:51:00,-487,217,-17.9
2001-11-19 19:52:00,-534,220,-18.7
2001-11-19 19:53:00,-513,230,-18.9
2001-11-19 19:54:00,-446,242,-19.8
2001-11-19 19:55:00,-459,232,-20.4
2001-11-19 19:56:00,-493,242,-21.8
2001-11-19 19:57:00,-495,273,-22.4
2001-11-19 19:58:00,-497,280,-23.4
2001-11-19 19:59:00,-496,277,-23.5
2001-11-19 20:00:00,-548,281,-24.1
2001-11-19 20:01:00,-580,285,-23.8
2001-11-19 20:02:00,-605,278,-24.5
2001-11-19 20:03:00,-597,269,-24.5
2001-11-19 20:04:00,-598,267,-24.2
2001-11-19 20:05:00,-589,283,-24.4
2001-11-19 20:06:00,-558,298,-23.9
2001-11-19 20:07:00,-525,306,-23.5
2001-11-19 20:08:00,-520,294,-23.8
2001-11-19 20:09:00,-497,296,-23.8
2001-11-19 20:10:00,-522,287,-23.7
2001-11-19 20:11:00,-537,271,-23.0
2001-11-19 20:12:00,-584,250,-23.0
2001-11-19 20:13:00,-651,249,-23.8
